amount,account_age,failed_logins,location_risk,device_trust,fraud
3192,26,16,60,60,1
53411,117,6,49,70,0
22792,12,8,52,34,0
23962,71,15,45,83,1
90496,46,17,51,77,0
79607,47,12,28,49,1
80252,79,17,4,55,1
70569,38,9,66,93,0
5026,21,0,73,64,0
91399,14,17,94,40,1
4069,2,18,74,24,1
35833,72,1,80,33,0
69955,109,3,39,7,0
41843,119,10,71,55,0
39976,70,2,1,83,0
20423,101,8,67,29,0
16528,101,9,61,67,0
34678,33,1,79,20,0
86586,105,6,57,90,0
64240,6,14,84,9,1
83929,116,18,68,86,1
6464,90,9,57,32,0
35449,103,19,34,74,1
791,105,13,13,82,1
95698,37,3,14,74,0
66567,14,10,5,3,0
45996,37,2,15,22,0
57162,8,16,86,68,1
97366,103,6,94,52,0
79862,77,10,45,4,0
13961,13,17,62,17,1
96937,40,13,11,16,1
88402,107,13,40,57,1
64028,92,5,18,66,0
83331,58,8,75,71,1
41447,18,2,76,55,0
3221,57,16,1,39,1
83893,83,11,19,86,1
28264,38,3,94,86,1
25591,32,19,8,1,1
59322,86,15,20,20,0
23265,66,9,7,51,1
3848,77,6,38,23,0
98681,87,9,36,52,0
26653,25,6,28,37,0
60480,92,17,82,19,1
44431,58,8,34,49,0
96133,75,17,37,38,1
96944,33,16,89,59,0
39660,88,10,74,90,0
53965,66,0,99,38,0
46786,30,16,34,70,1
76010,81,3,67,32,0
4775,104,3,2,28,0
66806,34,13,11,73,0
78086,102,8,31,9,1
76316,86,12,46,75,1
10168,69,15,62,66,1
54560,48,0,25,2,1
46518,40,2,42,76,0
26306,51,18,76,30,1
387,80,7,43,26,0
22437,13,17,37,69,1
20766,90,5,28,26,0
1261,31,19,54,98,0
90171,116,5,51,8,1
98164,39,4,18,5,0
38851,63,11,34,5,1
82163,48,8,47,25,0
89489,87,8,90,42,1
14858,48,16,59,18,1
65880,61,18,30,15,1
3278,12,16,2,22,1
31931,78,15,34,74,1
2276,56,11,87,79,1
33754,18,2,51,28,0
26727,27,13,70,37,1
52650,28,16,50,58,0
45010,82,15,55,47,1
90517,80,11,98,19,1
58351,52,1,20,20,0
35522,16,7,0,27,0
12084,77,11,52,49,1
89412,58,15,5,32,1
61486,93,7,97,39,0
83391,9,15,81,89,1
7235,26,9,61,53,0
420,28,19,88,9,1
94271,105,14,78,33,1
21784,77,3,46,72,0
56013,36,14,95,35,1
88874,9,3,49,74,0
21989,47,10,81,73,0
95949,78,5,30,6,0
98171,51,3,63,15,1
48999,76,8,28,50,1
10870,117,8,14,89,0
39421,57,2,57,95,0
86062,32,4,22,60,0
41877,102,14,37,30,1
46350,67,8,40,31,0
73134,57,1,74,44,1
40230,54,2,14,75,0
82031,116,11,86,26,1
49446,16,15,2,21,1
2637,62,4,82,14,1
84862,84,9,0,7,0
15316,96,14,87,67,1
84249,56,13,74,7,1
3109,23,13,93,86,1
90004,17,12,10,15,0
29427,80,15,59,47,1
14309,38,7,64,33,0
48543,72,7,75,85,1
15129,83,16,3,86,1
67713,30,16,24,56,1
79543,58,2,71,4,1
57097,98,0,78,43,0
62659,78,16,42,70,1
64992,22,15,93,36,1
70509,108,16,39,89,1
8735,17,1,95,27,0
33165,15,13,98,67,1
33883,114,6,84,95,0
34252,48,18,94,37,1
58841,32,0,99,45,0
51602,77,16,90,72,1
29192,85,9,43,99,1
17753,113,5,71,25,0
98099,40,6,58,74,0
99664,97,5,22,83,0
40569,57,4,61,52,1
86583,58,1,22,62,0
59854,91,17,57,62,1
30078,99,16,54,37,1
87692,16,6,32,14,0
94643,28,18,76,98,1
43269,98,6,62,8,1
48387,111,6,59,96,0
54845,1,15,98,74,1
5643,41,11,60,21,1
56492,48,14,79,69,1
21167,31,14,75,55,1
51133,36,10,60,36,0
45356,108,1,94,56,0
90733,33,2,68,59,0
69445,33,18,88,84,1
22291,103,19,20,11,1
86903,82,14,2,6,1
72842,23,15,47,65,0
86693,60,0,9,40,0
29092,87,14,86,23,1
81631,79,11,80,89,1
48903,90,6,41,24,0
63577,30,6,98,61,0
13310,89,10,88,83,0
83429,45,19,65,43,1
26370,80,10,90,1,1
62108,39,16,45,41,1
5297,112,2,8,98,0
7552,45,15,48,32,1
41586,78,4,3,16,0
14959,81,1,59,62,0
27336,12,6,89,21,1
31999,93,9,95,0,1
32183,32,4,28,93,0
67808,56,14,85,69,1
16763,24,11,46,53,0
93176,116,9,76,13,1
19153,13,16,86,99,1
11185,20,19,62,96,1
30664,79,19,30,52,1
89845,56,10,50,5,0
59195,53,7,40,89,0
69617,68,14,35,63,1
21253,54,1,39,87,0
5347,34,16,94,32,1
10653,28,5,59,71,0
20911,50,12,14,43,1
95481,2,7,77,33,1
6235,111,10,98,33,0
5673,94,14,87,23,1
79367,26,12,29,1,1
7289,51,17,29,7,1
80177,47,17,26,24,0
43746,26,16,39,93,0
76723,84,12,77,31,1
53787,106,2,44,55,0
68412,92,6,74,93,0
27664,84,11,46,6,1
28935,75,3,89,47,0
61687,74,10,55,87,0
7797,61,13,53,53,1
80265,23,17,84,62,1
74022,37,6,8,72,0
17146,41,4,64,79,0
57923,52,15,69,1,1
73680,83,10,0,34,0
53470,109,2,85,97,0
9715,82,15,12,21,1
5160,49,10,37,82,0
76536,27,9,44,63,0
60619,6,1,39,58,0
71217,74,15,94,48,1
61258,66,16,14,51,1
34882,24,9,49,20,1
85809,38,17,1,11,1
78633,28,11,52,10,1
58355,28,7,94,53,0
72784,117,2,25,82,0
57018,109,19,65,69,1
84384,114,2,74,13,1
79658,103,5,32,32,0
85649,66,1,81,76,1
81522,61,2,84,25,1
25356,46,16,58,13,1
30105,69,8,94,87,0
6738,114,3,25,47,0
37519,75,1,93,64,1
33477,74,8,20,45,0
43216,43,13,48,54,1
36734,59,10,79,93,0
82391,2,1,70,73,0
23482,15,1,85,73,0
56163,103,4,70,91,0
22494,105,6,65,67,0
67889,37,3,36,77,0
964,71,13,13,11,1
99672,20,1,71,53,0
40322,98,11,92,63,1
13766,35,9,6,46,0
21055,34,0,37,36,0
81945,117,18,44,73,1
69690,86,15,21,40,1
66571,31,14,43,26,1
88414,87,13,80,41,0
43398,19,8,79,75,0
63208,68,14,96,85,1
49024,24,6,34,67,0
16809,84,3,59,28,0
9826,39,17,95,35,1
60924,92,7,2,56,0
40642,54,11,66,77,1
20345,39,14,71,11,0
34853,17,14,94,44,1
79888,19,16,54,19,1
21416,118,1,8,44,0
84798,48,11,68,22,1
16060,35,2,27,61,0
30891,32,6,14,85,0
25316,47,5,90,33,1
32567,110,13,30,20,1
64527,47,4,58,50,1
62147,64,3,81,8,1
73390,46,14,53,73,1
47114,103,6,67,9,1
4178,35,2,84,51,1
78489,94,12,46,44,1
50619,17,9,41,51,0
4142,42,1,22,29,0
49152,111,11,85,63,1
14489,29,11,64,96,1
96061,70,18,88,1,1
68211,17,18,53,48,1
93815,81,2,91,95,1
50833,14,5,10,44,0
34854,24,1,62,16,1
18724,57,12,21,27,1
85986,50,8,53,44,0
26781,57,12,88,16,1
89624,101,13,84,58,1
81106,61,18,35,13,1
24804,104,10,57,9,1
95013,39,13,19,97,1
94208,55,15,15,77,1
7593,96,9,91,80,0
69739,36,19,55,85,1
54483,114,15,92,17,1
3094,37,1,49,34,1
69380,112,15,89,47,1
47334,14,13,65,57,1
47391,27,17,73,17,1
92968,83,5,12,51,0
5694,31,6,14,29,0
7471,110,12,72,36,0
47415,73,1,26,39,0
83664,102,14,7,5,1
79626,81,16,69,78,1
16726,83,12,99,34,1
86105,44,6,49,25,0
7230,68,0,87,90,0
6928,48,2,66,29,0
57614,57,19,25,74,1
52764,75,17,35,23,1
17983,22,6,20,54,1
43159,4,16,76,77,1
84178,81,11,51,86,1
43032,72,15,10,8,1
61369,46,9,7,61,0
76086,59,15,56,17,1
86059,34,19,45,50,1
2135,11,17,77,18,1
40845,31,14,96,68,1
17341,11,10,1,81,1
53075,118,17,63,32,1
23254,56,5,51,37,0
25725,38,0,64,12,0
45050,117,6,10,48,0
98702,21,11,5,72,1
56496,110,19,95,89,1
99327,94,3,78,52,1
13431,10,9,75,0,1
64027,26,1,63,11,1
86326,91,8,92,23,1
84819,8,9,54,0,0
63114,103,19,43,67,0
39446,8,10,85,6,1
70511,60,13,13,91,1
54578,72,2,82,68,0
12354,119,0,4,38,1
55834,34,6,98,31,0
28721,16,3,24,48,0
76541,105,6,49,30,0
46221,13,15,72,78,1
81518,87,9,70,2,1
60297,76,14,81,46,1
84677,91,15,1,14,1
94734,22,5,9,50,0
42531,96,3,1,81,0
99345,113,3,59,84,0
4937,27,3,44,73,0
90125,64,16,7,20,0
83263,2,12,57,89,1
71332,109,1,6,40,0
49094,97,19,98,2,1
79179,26,5,86,0,1
12715,92,0,71,20,0
1566,83,7,20,74,1
30871,107,17,96,79,1
83986,69,3,46,98,0
66011,97,4,0,20,0
98666,84,4,11,74,1
20846,30,14,74,94,1
88522,109,9,47,48,0
60839,8,7,93,64,1
98287,38,6,3,40,1
73469,61,11,33,95,1
1993,81,10,86,66,0
30673,108,12,31,95,1
97007,65,14,2,41,1
40974,67,16,91,68,1
77462,46,17,67,56,1
87560,90,7,56,42,0
33467,95,5,75,11,1
21299,72,10,23,77,0
91504,43,8,32,63,0
74428,59,4,2,50,0
57824,46,6,3,72,0
86233,72,14,29,59,1
36505,35,3,69,70,0
98332,39,18,48,79,1
16089,92,12,29,27,1
29031,51,0,71,70,1
9390,4,0,81,13,1
38467,80,13,15,31,1
79978,77,8,52,7,0
90577,84,11,5,26,0
79581,51,17,23,49,1
76398,5,8,91,58,1
30233,55,7,95,56,0
27152,101,13,88,2,1
85589,20,8,27,26,0
40575,24,19,20,93,1
82766,36,1,7,33,0
96722,34,0,35,25,0
57756,109,12,8,39,1
4733,112,9,39,85,0
17404,54,7,84,31,1
97920,34,6,50,40,0
46646,83,11,0,1,1
7108,17,16,62,71,1
48391,5,11,67,6,1
27505,89,15,73,18,1
36486,18,9,25,32,0
91009,55,11,39,1,1
20927,53,10,2,66,0
33140,50,13,8,91,1
60454,72,19,31,77,0
78643,91,12,66,14,1
18257,79,1,3,20,1
97793,45,19,5,77,1
35415,13,6,72,58,0
36032,16,0,25,81,0
21264,86,2,1,38,0
14514,84,19,65,19,1
14427,13,11,84,0,1
1046,20,4,85,72,0
14793,66,11,2,8,1
27341,99,2,34,50,0
95890,47,19,58,37,1
15640,119,4,37,92,0
72355,19,0,32,14,0
64857,45,15,14,83,1
41303,37,8,74,40,0
25181,54,9,73,93,0
61961,6,9,99,46,0
11450,14,12,13,25,1
55612,4,15,65,53,0
56909,86,19,44,69,1
97657,115,3,47,38,0
42932,55,13,43,16,1
28469,103,16,36,69,1
31828,100,4,28,91,0
17676,34,12,98,8,1
29101,27,2,83,90,0
83484,7,4,84,98,1
490,3,15,33,45,1
87635,47,18,58,5,1
45536,97,18,42,67,1
11669,2,16,32,15,1
13129,106,17,18,86,1
22590,80,17,7,86,0
45975,25,7,30,28,0
5967,60,17,10,40,1
80920,79,8,7,67,0
99615,24,18,24,61,1
9221,15,9,19,39,0
1639,95,1,37,61,0
91124,14,16,6,23,1
17127,54,12,76,5,1
74329,78,10,38,39,0
9021,6,15,73,69,1
50535,78,19,71,57,1
10410,81,6,19,13,0
64065,18,2,80,77,0
96544,20,15,10,44,1
70022,115,18,15,98,0
97899,62,19,41,5,1
94048,81,15,95,22,0
82939,80,1,89,61,1
12342,40,13,51,83,1
9047,39,19,36,16,1
71566,52,9,51,83,0
61916,32,18,8,69,1
48885,108,10,34,27,0
607,73,17,66,12,1
67072,27,10,94,28,0
27251,110,8,6,44,0
11718,52,18,1,19,1
74386,97,19,24,57,1
16222,63,9,75,80,1
7454,74,2,93,53,0
31079,63,2,93,98,1
86536,17,7,92,63,1
79476,113,5,40,51,0
52874,49,19,74,42,1
5137,100,0,51,86,0
28733,81,19,86,17,1
24595,82,5,80,99,0
64650,116,1,76,83,0
81484,23,18,96,53,1
36583,98,6,64,59,0
73473,72,10,76,70,0
34169,13,10,37,99,0
7470,23,3,66,0,1
72047,57,19,79,36,1
39233,62,15,41,48,0
96135,54,4,70,34,0
95861,20,6,53,66,0
792,86,15,66,34,1
29026,111,14,77,92,1
99882,52,4,63,8,1
74084,23,0,79,36,1
43490,105,19,3,59,1
49693,35,8,30,55,0
75709,67,4,12,88,1
5309,34,5,26,11,0
6633,33,2,58,70,0
86697,46,5,64,70,0
7311,81,7,63,3,1
10027,45,5,24,60,0
77563,19,15,36,44,1
24694,94,15,74,94,1
74952,87,2,72,49,1
77813,15,16,70,49,1
76482,78,5,13,73,0
8033,66,5,93,47,0
40796,39,18,23,22,1
65549,113,19,66,89,1
67716,18,14,47,86,1
6189,70,18,90,92,1
56648,59,1,64,7,1
26223,32,7,37,82,0
7897,21,6,89,28,0
50113,40,7,69,42,0
8446,92,12,58,52,1
85514,27,14,11,5,1
33772,2,11,53,92,0
17753,97,14,50,23,1
49656,80,13,37,73,1
26240,39,6,45,13,0
1284,86,16,98,51,1
34593,56,4,9,69,0
44248,107,19,8,3,1
24946,111,9,86,57,0
22295,13,18,93,78,1
5706,56,17,51,36,1
4056,66,9,50,47,0
16655,78,1,21,38,1
90485,56,5,72,91,1
18790,102,2,82,65,0
58602,105,18,71,12,1
48949,28,4,67,65,0
26447,64,6,4,59,0
98825,71,6,82,40,1
91421,82,9,81,31,1
49156,64,0,28,51,0
63951,56,10,82,4,1
98334,41,6,5,66,0
81602,119,5,68,65,0
96733,100,5,57,77,0
81518,41,12,42,51,0
70311,100,15,68,48,1
41950,108,12,71,28,1
78645,4,1,90,37,1
27943,57,18,36,69,0
62420,30,18,57,97,1
29893,88,18,36,7,1
39616,84,17,81,58,1
17957,46,5,25,54,0
19727,56,1,41,1,0
61922,31,18,15,25,1
84201,88,5,21,62,0
91661,7,19,22,16,1
52348,90,14,46,58,1
55898,77,5,66,87,0
93468,54,2,2,94,0
44216,8,10,11,15,0
75418,55,7,22,57,0
88002,69,17,10,63,1
28657,44,16,51,49,1
71434,13,18,49,84,1
75263,93,18,56,25,1
78102,20,16,63,16,1
42714,78,3,45,45,0
12820,32,6,28,67,0
57708,60,4,69,49,0
72195,50,15,45,42,1
84794,27,5,15,47,0
96552,25,13,97,67,1
87693,52,19,50,18,1
35992,68,1,10,24,0
77342,21,17,10,71,1
77706,18,17,62,17,1
1024,39,12,52,50,1
51422,15,17,88,17,1
26578,53,16,57,57,1
71142,38,12,18,63,1
46518,48,11,31,70,1
62317,52,2,49,56,0
90240,88,6,71,16,1
80946,72,0,54,58,0
73862,28,4,75,66,1
11881,85,0,40,85,0
5615,16,3,98,14,1
36233,118,0,69,94,0
82608,16,12,20,99,1
97728,35,13,25,25,1
77046,17,14,0,47,1
85158,73,16,80,13,1
9195,99,11,98,80,1
88683,52,6,26,8,0
20570,93,18,49,6,1
43229,103,2,65,90,0
8631,82,17,99,91,1
37138,12,3,64,54,0
88039,83,2,9,11,0
42774,48,11,94,16,1
94758,22,11,36,72,1
82576,49,16,68,7,1
29931,52,5,40,90,0
57274,79,14,45,41,1
11379,1,1,76,75,0
38320,66,7,44,36,0
60710,64,13,87,19,1
52819,8,4,26,0,0
53151,86,2,64,8,0
72113,25,9,83,23,1
56752,66,6,7,33,0
65624,115,10,66,35,0
83036,73,14,48,3,1
6570,73,1,95,28,1
67698,77,4,88,86,0
41898,70,10,88,98,0
53573,94,7,13,15,0
19980,79,12,61,7,1
44539,51,10,42,90,0
14408,53,16,26,38,1
91663,15,14,95,57,0
96356,50,0,26,11,1
35181,71,18,67,43,1
75342,75,15,74,3,1
50483,104,18,47,24,0
9937,38,12,66,69,1
52251,40,3,24,66,0
36924,66,10,63,38,0
33173,115,17,23,23,1
97724,112,17,8,84,0
93748,39,9,7,5,0
26399,74,16,94,96,1
58961,108,12,58,71,0
30163,17,13,16,32,1
69553,7,6,42,47,1
68572,118,9,94,66,0
14606,104,2,67,1,1
94441,39,1,3,37,0
79954,68,18,7,39,0
26126,35,6,41,55,0
27772,51,4,48,87,0
38517,47,2,5,20,0
52513,36,1,72,81,0
65166,64,5,41,34,0
59313,95,13,71,74,1
51071,89,6,31,74,0
27381,105,1,14,66,0
28191,13,10,81,59,0
50594,18,2,86,22,0
18710,21,8,68,64,0
1179,112,7,26,62,0
95486,65,10,96,22,1
46851,100,17,65,85,1
86226,114,0,58,41,1
55532,8,14,27,93,1
31051,116,3,23,63,0
80963,48,3,50,65,0
78391,85,9,20,80,0
59972,43,10,30,40,0
7335,116,17,74,19,1
82833,53,14,49,8,1
62812,117,2,91,56,0
21573,85,6,39,74,0
67667,27,6,67,16,1
79923,19,16,15,77,1
32330,23,19,75,81,0
84673,115,15,85,17,1
92688,50,15,98,62,1
68976,51,7,62,71,0
40744,43,2,55,92,0
48764,99,19,79,71,1
45303,104,14,23,25,0
66777,116,0,98,91,0
25525,51,9,27,71,0
84917,106,1,92,83,1
86061,112,6,84,71,1
97749,69,13,88,77,1
69906,116,15,30,12,1
42914,41,14,14,16,1
70319,72,6,41,25,1
49746,11,12,98,5,0
39984,80,9,49,80,0
95445,103,8,85,3,1
69422,111,8,4,88,0
21750,88,5,47,6,0
94342,85,11,12,16,0
9290,52,19,31,85,0
38296,23,19,66,91,1
39549,49,13,78,49,1
39761,38,19,90,5,1
29809,47,6,90,29,0
80528,72,7,29,73,0
75279,7,7,5,55,0
10043,66,7,24,38,0
43340,94,1,27,13,0
45860,77,13,61,53,1
21142,62,9,21,21,0
43994,87,17,67,56,1
6969,29,17,14,40,1
61178,38,17,25,89,1
56859,101,15,62,9,1
44406,84,19,17,1,0
55471,33,4,72,66,0
21018,29,19,62,47,0
28479,114,4,61,41,0
90910,79,19,67,10,1
83332,23,9,47,73,0
3062,106,16,49,11,1
13951,3,12,62,13,1
45847,101,16,68,29,1
52449,93,17,5,59,1
70932,45,12,57,76,1
56456,8,16,50,29,0
14845,86,14,11,37,0
5830,117,11,94,74,1
14021,29,9,46,64,0
98530,2,12,8,90,1
71238,105,10,6,46,0
83211,113,2,28,38,0
19123,50,9,77,48,0
45449,109,10,50,72,0
81633,65,5,83,57,1
83386,108,0,54,89,0
42079,20,5,95,88,0
22937,52,4,58,16,0
15097,85,6,55,5,0
88703,37,11,21,14,1
45139,72,11,99,66,1
21023,27,6,17,94,1
8976,47,1,57,27,0
61073,99,0,39,72,0
2987,6,17,88,43,1
63823,60,11,30,17,1
42522,45,6,55,31,0
51513,44,18,34,82,1
2941,83,2,25,68,0
28856,18,9,67,43,0
71676,65,10,83,69,1
10404,25,4,33,62,0
30441,27,1,75,75,0
4858,7,7,15,57,0
17110,44,13,41,46,1
60858,106,7,4,16,1
31758,29,5,60,38,1
49102,95,0,43,58,1
1475,44,0,34,6,0
99585,107,7,90,62,1
22192,36,10,0,56,0
590,19,17,97,74,1
3829,6,9,42,33,0
6074,25,11,31,52,0
85316,31,19,62,65,1
83960,9,15,32,77,1
96970,84,4,94,81,1
21498,74,15,76,47,1
34750,37,11,65,59,1
21392,27,5,29,42,0
3259,13,4,9,72,0
98262,41,0,22,3,0
62866,66,18,96,77,1
94987,114,9,38,74,0
17165,85,13,44,93,1
21738,97,2,28,90,0
1173,24,5,29,92,0
46611,117,4,33,51,0
84407,44,16,51,31,1
29420,106,17,80,93,1
69976,98,11,21,89,1
35024,60,4,4,93,0
81820,9,8,10,50,0
40834,2,11,85,9,1
68216,119,19,31,11,1
40125,56,8,23,96,0
94603,30,2,10,97,0
2259,22,0,10,81,0
49040,110,14,16,38,1
79536,75,9,31,79,0
77076,119,13,82,67,1
14778,107,6,26,9,0
61175,81,3,31,91,0
47304,100,4,60,81,0
12121,13,19,24,72,0
6872,71,15,63,85,1
67263,16,2,63,9,1
73855,97,16,27,22,1
23564,45,12,39,76,1
51237,65,5,90,87,1
30332,11,4,13,12,0
61597,70,15,41,47,1
74124,20,10,38,88,0
51548,99,16,1,43,1
84617,108,4,80,92,1
1001,63,5,0,79,0
88080,101,9,31,63,0
83697,105,0,82,39,1
2981,90,9,63,5,1
29963,12,16,77,71,1
5722,62,2,30,97,0
1478,94,1,57,81,0
83268,92,16,81,42,1
93947,91,3,77,31,1
71286,42,1,13,48,0
45301,83,4,87,73,0
59351,69,9,68,97,0
72672,58,0,15,86,0
39355,5,0,68,18,1
63312,105,3,53,83,0
50310,27,6,12,51,0
22599,28,13,79,51,1
51728,26,13,78,33,1
61460,91,17,30,58,1
4703,116,1,68,80,0
93409,49,0,20,4,0
85573,106,15,29,65,1
12732,21,17,22,40,1
30707,1,15,37,33,1
91973,118,5,28,53,0
65856,92,9,76,19,1
47094,112,1,31,53,0
63482,58,6,61,65,0
70454,79,16,90,91,1
56444,55,2,97,17,1
53875,81,19,44,43,1
7449,26,11,48,47,1
71254,84,1,32,34,0
27564,25,6,3,78,0
42724,77,16,17,38,1
37444,33,18,69,2,1
83891,89,11,63,18,1
24399,72,8,27,86,0
48075,69,13,57,82,1
1562,6,1,90,17,1
81541,23,3,89,93,0
90556,116,18,55,82,1
81888,30,15,19,4,1
40681,78,16,76,54,1
71389,54,1,91,12,1
14275,87,16,33,33,1
6291,11,18,86,87,1
83534,31,7,9,17,0
84618,6,19,93,67,1
80258,11,5,21,99,0
66637,77,11,4,71,1
47745,12,17,43,42,1
23383,118,1,8,64,1
87071,66,18,42,40,1
92859,53,9,3,37,0
59223,99,2,41,99,0
30124,119,11,64,37,1
49730,36,15,97,12,1
30834,17,11,40,21,1
615,28,7,63,28,0
66827,92,4,54,8,0
97900,22,10,89,90,1
46316,102,9,17,67,0
71933,7,2,15,16,0
58855,15,8,86,36,1
27956,96,11,45,63,1
73970,11,5,35,66,0
24262,24,18,89,3,1
6108,67,15,65,39,1
8087,30,13,43,15,1
62632,70,3,4,10,1
96602,66,17,28,90,1
3432,61,9,3,25,0
66423,78,17,98,94,1
39090,41,11,85,97,1
9973,82,18,48,71,1
82642,51,7,71,64,1
85861,44,0,84,1,1
36544,95,13,7,90,1
35440,13,5,51,44,0
5133,90,13,68,42,1
73424,108,1,20,2,0
15789,12,8,26,33,0
87234,82,11,37,79,1
95339,9,4,4,64,1
166,113,1,84,63,0
45346,85,18,60,6,1
7633,48,6,7,34,0
80739,49,6,85,21,1
70252,53,9,17,47,0
59758,56,16,3,31,1
38598,40,13,3,25,0
11872,107,10,36,5,1
89485,24,19,14,45,1
49136,98,5,37,54,0
58631,72,7,26,74,0
13040,108,18,84,94,1
17032,117,18,47,54,1
95405,33,16,45,84,0
56927,23,17,45,56,1
61531,77,11,47,85,1
24748,54,8,58,62,0
33066,53,15,3,0,1
27877,49,17,74,20,1
32667,78,15,18,19,1
17274,78,15,56,72,1
42698,80,3,18,90,0
59299,49,6,90,28,0
13898,102,0,41,42,0
65464,60,19,91,96,1
17658,103,0,4,44,0
61184,90,7,47,64,0
44337,90,7,24,2,0
65597,65,9,66,95,0
278,32,0,25,19,0
86106,79,13,73,80,1
17218,116,13,87,36,1
22716,21,9,61,37,0
898,18,18,92,73,1
7701,94,15,6,44,1
25463,60,8,43,92,0
2895,13,19,86,41,1
97562,24,15,26,45,1
45364,30,19,41,59,1
72933,2,7,72,95,1
3184,83,6,55,12,0
95965,111,10,2,30,0
76746,108,5,12,67,0
831,111,14,69,61,1
1229,25,18,58,48,1
28122,50,13,37,17,1
1705,14,14,84,74,0
77606,6,5,82,52,1
44230,76,9,88,17,1
29365,84,13,67,50,1
32430,87,15,85,40,1
68569,30,12,68,96,1
15287,30,10,0,66,0
25891,38,2,49,64,0
90536,58,7,80,82,1
70710,94,2,72,5,1
92062,41,1,8,73,0
39967,94,13,52,36,1
993,57,19,87,11,1
99794,36,14,9,80,1
19873,64,2,83,90,0
4339,113,0,80,1,1
20963,98,14,76,52,0
51515,16,19,28,24,1
69068,88,1,35,27,0
60530,78,17,86,44,1
1615,90,0,26,36,0
97306,72,8,17,16,1
14705,14,2,17,68,0
56340,31,1,8,55,0
5686,66,3,66,57,0
31286,112,15,6,82,0
27028,68,0,57,3,0
98364,65,8,78,54,1
83187,55,7,29,48,0
87129,84,5,72,37,1
20811,78,19,60,44,1
55062,40,17,90,29,1
20139,25,15,99,95,1
36661,25,7,81,36,0
75583,3,3,94,55,1
97971,69,2,16,26,0
81495,102,14,52,31,1
88758,118,5,5,10,0
1677,26,0,38,57,0
28450,40,17,24,76,1
33898,38,10,41,34,1
97534,38,2,41,16,0
81517,68,12,58,29,0
10885,7,16,37,17,1
72327,94,17,30,29,1
62057,30,13,28,89,1
65531,19,6,8,15,0
17397,103,6,0,74,0
71994,35,13,79,53,1
63872,104,14,86,3,1
19681,33,11,71,14,1
55292,33,11,46,75,1
1562,78,7,75,26,0
64273,38,15,9,3,1
15611,10,8,15,34,0
76206,57,1,46,84,1
48765,28,13,42,62,1
44514,78,15,23,99,1
81110,100,4,7,65,0
72673,38,4,74,38,1
93765,16,19,25,27,1
13486,21,17,6,33,1
54560,92,17,78,32,1
6321,97,4,14,49,0
23574,6,10,47,59,0
21145,41,12,2,71,1
91419,15,2,15,71,0
5022,108,16,78,41,1
22806,3,17,88,85,0
42871,43,13,96,90,1
52435,47,11,13,27,1
98115,99,13,87,74,1
53049,14,17,74,26,0
70814,66,19,2,0,1
95658,29,1,72,91,1
15340,4,6,69,90,0
91856,26,14,30,7,1
2816,115,9,79,45,0
16674,12,14,74,23,1
83355,2,16,16,39,1
73817,17,10,48,50,0
44166,35,1,2,99,0
61926,10,17,82,23,1
20313,112,3,87,21,0
72016,86,8,54,73,0
66251,105,16,71,67,1
51006,43,16,99,7,1
563,21,16,39,57,0
32073,15,15,65,14,1
74794,35,19,86,7,1
20751,112,7,39,92,0
68794,85,14,29,41,1
20108,85,0,24,38,0
70574,85,18,6,34,1
38285,60,14,91,40,1
88024,44,8,49,47,0
74517,96,4,80,77,1
71239,119,15,95,95,1
35080,5,12,0,70,1
22604,103,15,90,43,0
55070,73,10,43,96,0
16866,117,12,99,34,0
94022,18,5,48,26,0
11795,21,19,6,64,1
17896,72,16,2,69,0
42643,108,4,93,65,0
14659,116,16,0,70,1
33239,98,0,50,71,1
8902,74,4,97,62,0
73943,51,4,37,92,0
40305,41,6,42,79,0
98850,24,15,54,28,1
34259,104,17,56,30,1
11616,24,5,52,63,0
50592,96,1,99,85,0
29186,97,12,32,52,1
30580,38,9,79,73,0
52191,44,19,61,67,0
47866,57,10,10,24,0
38837,115,1,71,12,1
9365,59,7,51,80,0
71090,113,18,0,39,1
91817,34,19,13,71,1
15486,75,16,93,86,0
37525,95,15,84,6,0
43354,82,9,20,31,0
89963,23,4,33,23,0
53734,86,13,89,0,1
86817,43,18,13,46,1
47762,82,3,39,50,0
87088,40,19,34,35,1
99387,47,15,41,26,1
87627,41,14,81,69,1
75552,47,8,19,41,0
10243,103,2,59,94,0
91491,20,8,8,75,0
15681,77,17,32,89,1
67543,109,3,48,88,0
29524,65,18,67,67,1
88944,116,3,3,69,0
42084,68,8,47,12,0
41605,24,0,15,24,0
62799,100,0,46,94,0
27057,36,19,25,21,1
25564,45,18,69,98,1
23749,2,2,36,20,0
42165,28,9,21,14,0
92761,26,11,6,66,1
34858,23,17,41,36,1
5696,79,13,29,44,1
16474,36,9,73,25,0
3875,91,9,78,80,0
27488,6,17,5,54,1
21129,35,0,23,49,0
84081,103,14,65,34,1
53739,38,7,39,40,0
14745,35,2,14,71,1
31205,100,17,52,10,1
13768,74,8,84,87,0
16060,94,15,81,7,1
11457,53,14,4,53,1
64704,105,4,88,93,0
51896,38,12,35,0,1
15904,93,19,73,97,1
14726,116,6,45,19,0
28232,59,15,22,99,1
8051,43,6,87,33,0
6549,103,15,44,56,1
19165,114,12,9,97,0
9230,4,16,53,12,1
89460,5,8,69,53,0
62387,68,11,76,52,0
51802,100,12,84,51,1
37093,45,8,31,5,0
31975,80,4,42,35,0
